"","location","time","ny_gdp_totl_rt_zs","RevenueIndex","EmploymentIndex","RegulationIndex","SubsidisationIndex","auton","stconst","parlsys"
"9542","TCD",1981,10.4076521314803,NA,NA,NA,NA,0,NA,0
"9543","TCD",1982,14.6763725337372,NA,NA,NA,NA,0,NA,0
"9544","TCD",1983,10.1122928816164,NA,NA,NA,NA,0,NA,0
"9545","TCD",1984,8.3099694647662,NA,NA,NA,NA,0,NA,0
"9546","TCD",1985,5.79672549195437,NA,NA,NA,NA,0,NA,0
"9547","TCD",1986,8.5475475175636,NA,NA,NA,NA,0,NA,0
"9548","TCD",1987,7.91638892449775,NA,NA,NA,NA,0,NA,0
"9549","TCD",1988,6.67136119733485,NA,NA,NA,NA,0,NA,0
"9550","TCD",1989,6.87986995117347,NA,NA,NA,NA,0,NA,0
"9551","TCD",1990,7.43772578991274,NA,NA,NA,NA,0,NA,0
"9552","TCD",1991,6.91457561155616,NA,NA,NA,NA,0,NA,0
"9553","TCD",1992,7.23380889467303,NA,NA,NA,NA,0,NA,0
"9554","TCD",1993,8.34398552482262,NA,NA,NA,NA,0,NA,0
"9555","TCD",1994,12.302458782474,NA,NA,NA,NA,0,NA,0
"9556","TCD",1995,14.3009491231497,NA,NA,NA,NA,0,NA,0
"9557","TCD",1996,12.7816006285818,NA,NA,NA,NA,0,NA,0
"9558","TCD",1997,12.4501926436781,NA,NA,NA,NA,0,NA,0
"9559","TCD",1998,11.6315175218505,NA,NA,NA,NA,0,NA,0
"9560","TCD",1999,9.50550502312424,NA,NA,NA,NA,0,NA,0
"9561","TCD",2000,10.609234800548,NA,NA,NA,NA,0,NA,0
"9562","TCD",2001,8.33652209714386,NA,NA,NA,NA,0,NA,0
"9563","TCD",2002,8.67425404746931,NA,NA,NA,NA,0,NA,0
"9564","TCD",2003,21.2437380221789,NA,NA,NA,NA,0,NA,0
"9565","TCD",2004,51.2174438351251,NA,NA,NA,NA,0,NA,0
"9566","TCD",2005,49.6615681634094,NA,NA,NA,NA,0,NA,0
"9567","TCD",2006,48.0382103982461,NA,NA,NA,NA,0,NA,0
"9568","TCD",2007,42.6642577336768,NA,NA,NA,NA,0,NA,0
"9569","TCD",2008,43.4205485974929,NA,NA,NA,NA,0,NA,0
"9570","TCD",2009,28.6568523474591,NA,NA,NA,NA,0,NA,0
"9571","TCD",2010,31.7395347514217,NA,NA,NA,NA,0,NA,0
"9572","TCD",2011,34.445562709906,NA,NA,NA,NA,0,NA,0
"9573","TCD",2012,31.6325538761378,NA,NA,NA,NA,0,NA,0
"9574","TCD",2013,27.7542463546637,NA,NA,NA,NA,NA,NA,NA
"9575","TCD",2014,NA,NA,NA,NA,NA,NA,NA,NA
"9576","TCD",2015,NA,NA,NA,NA,NA,NA,NA,NA
"9577","TGO",1960,NA,NA,NA,NA,NA,NA,NA,NA
"9578","TGO",1961,NA,NA,NA,NA,NA,NA,NA,NA
"9579","TGO",1962,NA,NA,NA,NA,NA,NA,NA,NA
"9580","TGO",1963,NA,NA,NA,NA,NA,NA,NA,NA
"9581","TGO",1964,NA,NA,NA,NA,NA,NA,NA,NA
"9582","TGO",1965,NA,NA,NA,NA,NA,NA,NA,NA
"9583","TGO",1966,NA,NA,NA,NA,NA,NA,NA,NA
"9584","TGO",1967,NA,NA,NA,NA,NA,NA,NA,NA
"9585","TGO",1968,NA,NA,NA,NA,NA,NA,NA,NA
"9586","TGO",1969,NA,NA,NA,NA,NA,NA,NA,NA
"9587","TGO",1970,6.21918023186181,NA,NA,NA,NA,NA,NA,NA
"9588","TGO",1971,4.88851177556837,NA,NA,NA,NA,NA,NA,NA
"9589","TGO",1972,4.96453405277998,NA,NA,NA,NA,NA,NA,NA
"9590","TGO",1973,7.13054809321405,NA,NA,NA,NA,NA,NA,NA
"9591","TGO",1974,21.4946422938736,NA,NA,NA,NA,NA,NA,NA
"9592","TGO",1975,15.4564253130888,NA,NA,NA,NA,0,NA,0
"9593","TGO",1976,11.3678973327708,NA,NA,NA,NA,0,NA,0
"9594","TGO",1977,10.0435983046423,NA,NA,NA,NA,0,NA,0
"9595","TGO",1978,7.36350798501608,NA,NA,NA,NA,0,NA,0
"9596","TGO",1979,8.93120517537522,NA,NA,NA,NA,0,NA,0
"9597","TGO",1980,11.1366054756014,NA,NA,NA,NA,0,NA,0
"9598","TGO",1981,11.1567442455028,NA,NA,NA,NA,0,NA,0
"9599","TGO",1982,14.756961609375,NA,NA,NA,NA,0,NA,0
"9600","TGO",1983,10.3683685436991,NA,NA,NA,NA,0,NA,0
"9601","TGO",1984,11.5036546986451,NA,NA,NA,NA,0,NA,0
"9602","TGO",1985,7.26826163776601,NA,NA,NA,NA,0,NA,0
"9603","TGO",1986,6.72588383006737,NA,NA,NA,NA,0,NA,0
"9604","TGO",1987,5.61128295797494,NA,NA,NA,NA,0,NA,0
"9605","TGO",1988,5.65391668707356,NA,NA,NA,NA,0,NA,0
"9606","TGO",1989,6.03087501683186,NA,NA,NA,NA,0,NA,0
"9607","TGO",1990,6.03284127923826,NA,NA,NA,NA,0,NA,0
"9608","TGO",1991,6.71341484463723,NA,NA,NA,NA,0,NA,0
"9609","TGO",1992,6.31742414260242,NA,NA,NA,NA,0,NA,1
"9610","TGO",1993,7.08716723812519,NA,NA,NA,NA,0,NA,1
"9611","TGO",1994,11.1525234591557,NA,NA,NA,NA,0,NA,0
"9612","TGO",1995,12.6669276268904,NA,NA,NA,NA,0,NA,0
"9613","TGO",1996,11.2794181253244,NA,NA,NA,NA,0,NA,0
"9614","TGO",1997,10.6786326089011,NA,NA,NA,NA,0,NA,0
"9615","TGO",1998,10.7440287646925,NA,NA,NA,NA,0,NA,0
"9616","TGO",1999,7.2449156308789,NA,NA,NA,NA,0,NA,0
"9617","TGO",2000,8.72591101823989,NA,NA,NA,NA,0,NA,0
"9618","TGO",2001,7.71212741601469,NA,NA,NA,NA,0,NA,0
"9619","TGO",2002,8.19185664348698,NA,NA,NA,NA,0,NA,0
"9620","TGO",2003,11.7804348403841,NA,NA,NA,NA,0,NA,0
"9621","TGO",2004,7.23979900931284,NA,NA,NA,NA,0,NA,0
"9622","TGO",2005,6.4669812151558,NA,NA,NA,NA,0,NA,0
"9623","TGO",2006,6.13620312455038,NA,NA,NA,NA,0,NA,0
"9624","TGO",2007,8.58905955715624,NA,NA,NA,NA,0,NA,0
"9625","TGO",2008,15.2329056216846,NA,NA,NA,NA,0,NA,0
"9626","TGO",2009,9.27992179086503,NA,NA,NA,NA,0,NA,0
"9627","TGO",2010,8.40888621793038,NA,NA,NA,NA,0,NA,0
"9628","TGO",2011,8.93709436251802,NA,NA,NA,NA,0,NA,0
"9629","TGO",2012,10.5624524049253,NA,NA,NA,NA,0,NA,0
"9630","TGO",2013,8.94092331041169,NA,NA,NA,NA,NA,NA,NA
"9631","TGO",2014,NA,NA,NA,NA,NA,NA,NA,NA
"9632","TGO",2015,NA,NA,NA,NA,NA,NA,NA,NA
"9633","THA",1960,NA,NA,NA,NA,NA,NA,NA,NA
"9634","THA",1961,NA,NA,NA,NA,NA,NA,NA,NA
"9635","THA",1962,NA,NA,NA,NA,NA,NA,NA,NA
"9636","THA",1963,NA,NA,NA,NA,NA,NA,NA,NA
"9637","THA",1964,NA,NA,NA,NA,NA,NA,NA,NA
"9638","THA",1965,NA,NA,NA,NA,NA,NA,NA,NA
"9639","THA",1966,NA,NA,NA,NA,NA,NA,NA,NA
"9640","THA",1967,NA,NA,NA,NA,NA,NA,NA,NA
"9641","THA",1968,NA,NA,NA,NA,NA,NA,NA,NA
"9642","THA",1969,NA,NA,NA,NA,NA,NA,NA,NA
"9643","THA",1970,1.4563588675557,NA,NA,NA,NA,NA,NA,NA
"9644","THA",1971,1.41252387214563,NA,NA,NA,NA,NA,NA,NA
"9645","THA",1972,1.78278170783689,NA,NA,NA,NA,NA,NA,NA
"9646","THA",1973,3.07477787703468,NA,NA,NA,NA,NA,NA,NA
"9647","THA",1974,2.93415694579646,NA,NA,NA,NA,NA,NA,NA
"9648","THA",1975,2.25114308680634,NA,NA,NA,NA,0,NA,1
"9649","THA",1976,1.98163547018393,NA,NA,NA,NA,0,NA,1
"9650","THA",1977,2.25005589922225,NA,NA,NA,NA,0,NA,0
"9651","THA",1978,2.27467919632937,NA,NA,NA,NA,0,NA,0
"9652","THA",1979,2.70059930266823,NA,NA,NA,NA,0,NA,0
"9653","THA",1980,2.46783762669845,NA,NA,NA,NA,0,0,1
"9654","THA",1981,1.81084275315386,NA,NA,NA,NA,0,0,1
"9655","THA",1982,1.96790950208112,NA,NA,NA,NA,0,0,1
"9656","THA",1983,1.97435564594893,NA,NA,NA,NA,0,0,1
"9657","THA",1984,1.98482385829082,NA,NA,NA,NA,0,0,1
"9658","THA",1985,2.49094850005145,NA,NA,NA,NA,0,0,1
"9659","THA",1986,2.07252736611948,NA,NA,NA,NA,0,0,1
"9660","THA",1987,1.93964158959228,NA,NA,NA,NA,0,0,1
"9661","THA",1988,2.02269248857726,NA,NA,NA,NA,0,0,1
"9662","THA",1989,1.81367425028684,NA,NA,NA,NA,0,0,1
"9663","THA",1990,1.64328802830193,NA,NA,NA,NA,0,0,1
"9664","THA",1991,1.4198164629006,NA,NA,NA,NA,0,0,1
"9665","THA",1992,1.37880043546995,NA,NA,NA,NA,0,0,1
"9666","THA",1993,1.20064316957089,NA,NA,NA,NA,0,0,1
"9667","THA",1994,1.10413575716657,NA,NA,NA,NA,0,0,1
"9668","THA",1995,1.14010504381412,NA,NA,NA,NA,0,0,1
"9669","THA",1996,1.3933186486943,NA,NA,NA,NA,0,0,1
"9670","THA",1997,1.68380059204516,NA,NA,NA,NA,0,0,1
"9671","THA",1998,1.81286195052742,NA,NA,NA,NA,0,0,1
"9672","THA",1999,1.52471130665679,NA,NA,NA,NA,0,0,1
"9673","THA",2000,3.28427446827704,NA,NA,NA,NA,0,0,1
"9674","THA",2001,3.32461036143966,NA,NA,NA,NA,0,0,1
"9675","THA",2002,2.75898475560255,NA,NA,NA,NA,0,0,1
"9676","THA",2003,4.12634116150813,NA,NA,NA,NA,0,0,1
"9677","THA",2004,4.04310328081945,NA,NA,NA,NA,0,0,1
"9678","THA",2005,5.64007646759679,NA,NA,NA,NA,0,0,1
"9679","THA",2006,5.81278172617683,NA,NA,NA,NA,0,0,1
"9680","THA",2007,5.4238695353998,NA,NA,NA,NA,0,0,1
"9681","THA",2008,7.56773667222994,NA,NA,NA,NA,0,0,1
"9682","THA",2009,4.3218545767218,NA,NA,NA,NA,0,0,1
"9683","THA",2010,4.34968007062417,NA,NA,NA,NA,0,0,1
"9684","THA",2011,4.62668776665072,NA,NA,NA,NA,0,0,1
"9685","THA",2012,4.52385190228034,NA,NA,NA,NA,0,0,1
"9686","THA",2013,4.59515203935892,NA,NA,NA,NA,NA,NA,NA
"9687","THA",2014,NA,NA,NA,NA,NA,NA,NA,NA
"9688","THA",2015,NA,NA,NA,NA,NA,NA,NA,NA
"9689","TJK",1960,NA,NA,NA,NA,NA,NA,NA,NA
"9690","TJK",1961,NA,NA,NA,NA,NA,NA,NA,NA
"9691","TJK",1962,NA,NA,NA,NA,NA,NA,NA,NA
"9692","TJK",1963,NA,NA,NA,NA,NA,NA,NA,NA
"9693","TJK",1964,NA,NA,NA,NA,NA,NA,NA,NA
"9694","TJK",1965,NA,NA,NA,NA,NA,NA,NA,NA
"9695","TJK",1966,NA,NA,NA,NA,NA,NA,NA,NA
"9696","TJK",1967,NA,NA,NA,NA,NA,NA,NA,NA
"9697","TJK",1968,NA,NA,NA,NA,NA,NA,NA,NA
"9698","TJK",1969,NA,NA,NA,NA,NA,NA,NA,NA
"9699","TJK",1970,NA,NA,NA,NA,NA,NA,NA,NA
"9700","TJK",1971,NA,NA,NA,NA,NA,NA,NA,NA
"9701","TJK",1972,NA,NA,NA,NA,NA,NA,NA,NA
"9702","TJK",1973,NA,NA,NA,NA,NA,NA,NA,NA
"9703","TJK",1974,NA,NA,NA,NA,NA,NA,NA,NA
"9704","TJK",1975,NA,NA,NA,NA,NA,NA,NA,0
"9705","TJK",1976,NA,NA,NA,NA,NA,NA,NA,0
"9706","TJK",1977,NA,NA,NA,NA,NA,NA,NA,0
"9707","TJK",1978,NA,NA,NA,NA,NA,NA,NA,0
"9708","TJK",1979,NA,NA,NA,NA,NA,NA,NA,0
"9709","TJK",1980,NA,NA,NA,NA,NA,NA,NA,0
"9710","TJK",1981,NA,NA,NA,NA,NA,NA,NA,0
"9711","TJK",1982,NA,NA,NA,NA,NA,NA,NA,0
"9712","TJK",1983,NA,NA,NA,NA,NA,NA,NA,0
"9713","TJK",1984,NA,NA,NA,NA,NA,NA,NA,0
"9714","TJK",1985,NA,NA,NA,NA,NA,NA,NA,0
"9715","TJK",1986,NA,NA,NA,NA,NA,NA,NA,0
"9716","TJK",1987,NA,NA,NA,NA,NA,NA,NA,0
"9717","TJK",1988,NA,NA,NA,NA,NA,NA,NA,0
"9718","TJK",1989,NA,NA,NA,NA,NA,NA,NA,0
"9719","TJK",1990,NA,NA,NA,NA,NA,NA,NA,0
"9720","TJK",1991,NA,NA,NA,NA,NA,NA,NA,0
"9721","TJK",1992,NA,NA,NA,NA,NA,1,NA,0
"9722","TJK",1993,NA,NA,NA,NA,NA,1,NA,0
"9723","TJK",1994,NA,NA,NA,NA,NA,1,NA,0
"9724","TJK",1995,NA,NA,NA,NA,NA,1,NA,0
"9725","TJK",1996,NA,NA,NA,NA,NA,1,NA,0
"9726","TJK",1997,NA,NA,NA,NA,NA,1,NA,0
"9727","TJK",1998,0.276596090614246,NA,NA,NA,NA,1,NA,0
"9728","TJK",1999,0.293151231051271,NA,NA,NA,NA,1,NA,0
"9729","TJK",2000,0.892133965079571,NA,NA,NA,NA,1,NA,0
"9730","TJK",2001,0.760060333338278,NA,NA,NA,NA,1,NA,0
"9731","TJK",2002,0.734330441698484,NA,NA,NA,NA,1,NA,0
"9732","TJK",2003,0.948891669095416,NA,NA,NA,NA,1,NA,0
"9733","TJK",2004,1.21589730528589,NA,NA,NA,NA,1,NA,0
"9734","TJK",2005,1.15043612406998,NA,NA,NA,NA,1,NA,0
"9735","TJK",2006,1.29464651837591,NA,NA,NA,NA,1,NA,0
"9736","TJK",2007,1.34684276172702,NA,NA,NA,NA,1,NA,0
"9737","TJK",2008,1.48209858567021,NA,NA,NA,NA,1,NA,0
"9738","TJK",2009,1.07269589649247,NA,NA,NA,NA,1,NA,0
"9739","TJK",2010,1.62621115000084,NA,NA,NA,NA,1,NA,0
"9740","TJK",2011,2.33733072456898,NA,NA,NA,NA,1,NA,0
"9741","TJK",2012,2.35379262949546,NA,NA,NA,NA,1,NA,0
"9742","TJK",2013,1.92707302874218,NA,NA,NA,NA,NA,NA,NA
"9743","TJK",2014,NA,NA,NA,NA,NA,NA,NA,NA
"9744","TJK",2015,NA,NA,NA,NA,NA,NA,NA,NA
"9745","TKM",1960,NA,NA,NA,NA,NA,NA,NA,NA
"9746","TKM",1961,NA,NA,NA,NA,NA,NA,NA,NA
"9747","TKM",1962,NA,NA,NA,NA,NA,NA,NA,NA
"9748","TKM",1963,NA,NA,NA,NA,NA,NA,NA,NA
"9749","TKM",1964,NA,NA,NA,NA,NA,NA,NA,NA
"9750","TKM",1965,NA,NA,NA,NA,NA,NA,NA,NA
"9751","TKM",1966,NA,NA,NA,NA,NA,NA,NA,NA
"9752","TKM",1967,NA,NA,NA,NA,NA,NA,NA,NA
"9753","TKM",1968,NA,NA,NA,NA,NA,NA,NA,NA
"9754","TKM",1969,NA,NA,NA,NA,NA,NA,NA,NA
"9755","TKM",1970,NA,NA,NA,NA,NA,NA,NA,NA
"9756","TKM",1971,NA,NA,NA,NA,NA,NA,NA,NA
"9757","TKM",1972,NA,NA,NA,NA,NA,NA,NA,NA
"9758","TKM",1973,NA,NA,NA,NA,NA,NA,NA,NA
"9759","TKM",1974,NA,NA,NA,NA,NA,NA,NA,NA
"9760","TKM",1975,NA,NA,NA,NA,NA,NA,NA,0
"9761","TKM",1976,NA,NA,NA,NA,NA,NA,NA,0
"9762","TKM",1977,NA,NA,NA,NA,NA,NA,NA,0
"9763","TKM",1978,NA,NA,NA,NA,NA,NA,NA,0
"9764","TKM",1979,NA,NA,NA,NA,NA,NA,NA,0
"9765","TKM",1980,NA,NA,NA,NA,NA,NA,NA,0
"9766","TKM",1981,NA,NA,NA,NA,NA,NA,NA,0
"9767","TKM",1982,NA,NA,NA,NA,NA,NA,NA,0
"9768","TKM",1983,NA,NA,NA,NA,NA,NA,NA,0
"9769","TKM",1984,NA,NA,NA,NA,NA,NA,NA,0
"9770","TKM",1985,NA,NA,NA,NA,NA,NA,NA,0
"9771","TKM",1986,NA,NA,NA,NA,NA,NA,NA,0
"9772","TKM",1987,NA,NA,NA,NA,NA,NA,NA,0
"9773","TKM",1988,NA,NA,NA,NA,NA,NA,NA,0
"9774","TKM",1989,NA,NA,NA,NA,NA,NA,NA,0
"9775","TKM",1990,NA,NA,NA,NA,NA,NA,NA,0
"9776","TKM",1991,NA,NA,NA,NA,NA,NA,NA,0
"9777","TKM",1992,NA,NA,NA,NA,NA,0,NA,0
"9778","TKM",1993,NA,NA,NA,NA,NA,0,NA,0
"9779","TKM",1994,NA,NA,NA,NA,NA,0,NA,0
"9780","TKM",1995,NA,NA,NA,NA,NA,0,NA,0
"9781","TKM",1996,NA,NA,NA,NA,NA,0,NA,0
"9782","TKM",1997,NA,NA,NA,NA,NA,0,NA,0
"9783","TKM",1998,37.6536006050022,NA,NA,NA,NA,0,NA,0
"9784","TKM",1999,60.7428756486106,NA,NA,NA,NA,0,NA,0
"9785","TKM",2000,NA,NA,NA,NA,NA,0,NA,0
"9786","TKM",2001,NA,NA,NA,NA,NA,0,NA,0
"9787","TKM",2002,NA,NA,NA,NA,NA,0,NA,0
"9788","TKM",2003,NA,NA,NA,NA,NA,0,NA,0
"9789","TKM",2004,NA,NA,NA,NA,NA,0,NA,0
"9790","TKM",2005,NA,NA,NA,NA,NA,0,NA,0
"9791","TKM",2006,NA,NA,NA,NA,NA,0,NA,0
"9792","TKM",2007,NA,NA,NA,NA,NA,0,NA,0
"9793","TKM",2008,NA,NA,NA,NA,NA,0,NA,0
"9794","TKM",2009,41.4005916969638,NA,NA,NA,NA,0,NA,0
"9795","TKM",2010,44.9700768198293,NA,NA,NA,NA,0,NA,0
"9796","TKM",2011,48.8831540829754,NA,NA,NA,NA,0,NA,0
"9797","TKM",2012,36.8408258868021,NA,NA,NA,NA,0,NA,0
"9798","TKM",2013,32.0563983676377,NA,NA,NA,NA,NA,NA,NA
"9799","TKM",2014,NA,NA,NA,NA,NA,NA,NA,NA
"9800","TKM",2015,NA,NA,NA,NA,NA,NA,NA,NA
"9801","TON",1960,NA,NA,NA,NA,NA,NA,NA,NA
"9802","TON",1961,NA,NA,NA,NA,NA,NA,NA,NA
"9803","TON",1962,NA,NA,NA,NA,NA,NA,NA,NA
"9804","TON",1963,NA,NA,NA,NA,NA,NA,NA,NA
"9805","TON",1964,NA,NA,NA,NA,NA,NA,NA,NA
"9806","TON",1965,NA,NA,NA,NA,NA,NA,NA,NA
"9807","TON",1966,NA,NA,NA,NA,NA,NA,NA,NA
"9808","TON",1967,NA,NA,NA,NA,NA,NA,NA,NA
"9809","TON",1968,NA,NA,NA,NA,NA,NA,NA,NA
"9810","TON",1969,NA,NA,NA,NA,NA,NA,NA,NA
"9811","TON",1970,NA,NA,NA,NA,NA,NA,NA,NA
"9812","TON",1971,NA,NA,NA,NA,NA,NA,NA,NA
"9813","TON",1972,NA,NA,NA,NA,NA,NA,NA,NA
"9814","TON",1973,NA,NA,NA,NA,NA,NA,NA,NA
"9815","TON",1974,NA,NA,NA,NA,NA,NA,NA,NA
"9816","TON",1975,0.0476707956276105,NA,NA,NA,NA,NA,NA,NA
"9817","TON",1976,0.0452528743791419,NA,NA,NA,NA,NA,NA,NA
"9818","TON",1977,0.0485985804728532,NA,NA,NA,NA,NA,NA,NA
"9819","TON",1978,0.0522954113791414,NA,NA,NA,NA,NA,NA,NA
"9820","TON",1979,0.051169057937909,NA,NA,NA,NA,NA,NA,NA
"9821","TON",1980,0.0440035919067145,NA,NA,NA,NA,NA,NA,NA
"9822","TON",1981,0.0374146824492726,NA,NA,NA,NA,NA,NA,NA
"9823","TON",1982,0.652433762608896,NA,NA,NA,NA,NA,NA,NA
"9824","TON",1983,0.23129310063077,NA,NA,NA,NA,NA,NA,NA
"9825","TON",1984,0.171160060890401,NA,NA,NA,NA,NA,NA,NA
"9826","TON",1985,0.27707198241207,NA,NA,NA,NA,NA,NA,NA
"9827","TON",1986,0.310868477230205,NA,NA,NA,NA,NA,NA,NA
"9828","TON",1987,0.28714397177334,NA,NA,NA,NA,NA,NA,NA
"9829","TON",1988,0.21266264664995,NA,NA,NA,NA,NA,NA,NA
"9830","TON",1989,0.229983820416607,NA,NA,NA,NA,NA,NA,NA
"9831","TON",1990,0.119969201928592,NA,NA,NA,NA,NA,NA,NA
"9832","TON",1991,0.107938636719117,NA,NA,NA,NA,NA,NA,NA
"9833","TON",1992,0.116925022456542,NA,NA,NA,NA,NA,NA,NA
"9834","TON",1993,0.120387465843722,NA,NA,NA,NA,NA,NA,NA
"9835","TON",1994,0.0900928617534806,NA,NA,NA,NA,NA,NA,NA
"9836","TON",1995,0.100907745151007,NA,NA,NA,NA,NA,NA,NA
"9837","TON",1996,0.0989356611682081,NA,NA,NA,NA,NA,NA,NA
"9838","TON",1997,0.0780061627102704,NA,NA,NA,NA,NA,NA,NA
"9839","TON",1998,0.0871874115377202,NA,NA,NA,NA,NA,NA,NA
"9840","TON",1999,0.0512455946874078,NA,NA,NA,NA,NA,NA,NA
"9841","TON",2000,0.0498536809080779,NA,NA,NA,NA,NA,NA,NA
"9842","TON",2001,0.0568370330838052,NA,NA,NA,NA,NA,NA,NA
"9843","TON",2002,0.0512800273134273,NA,NA,NA,NA,NA,NA,NA
"9844","TON",2003,0.0585647971542784,NA,NA,NA,NA,NA,NA,NA
"9845","TON",2004,0.0451421943929841,NA,NA,NA,NA,NA,NA,NA
"9846","TON",2005,0.0342066244366845,NA,NA,NA,NA,NA,NA,NA
"9847","TON",2006,0.0633242160125448,NA,NA,NA,NA,NA,NA,NA
"9848","TON",2007,0.0665399412510261,NA,NA,NA,NA,NA,NA,NA
"9849","TON",2008,0.0768154277311364,NA,NA,NA,NA,NA,NA,NA
"9850","TON",2009,0.0680292390320361,NA,NA,NA,NA,NA,NA,NA
"9851","TON",2010,0.0690351114213501,NA,NA,NA,NA,NA,NA,NA
"9852","TON",2011,0.0649155058828737,NA,NA,NA,NA,NA,NA,NA
"9853","TON",2012,0.0666644114438696,NA,NA,NA,NA,NA,NA,NA
"9854","TON",2013,0.0742795932273434,NA,NA,NA,NA,NA,NA,NA
"9855","TON",2014,NA,NA,NA,NA,NA,NA,NA,NA
"9856","TON",2015,NA,NA,NA,NA,NA,NA,NA,NA
"9857","TTO",1960,NA,NA,NA,NA,NA,NA,NA,NA
"9858","TTO",1961,NA,NA,NA,NA,NA,NA,NA,NA
"9859","TTO",1962,NA,NA,NA,NA,NA,NA,NA,NA
"9860","TTO",1963,NA,NA,NA,NA,NA,NA,NA,NA
"9861","TTO",1964,NA,NA,NA,NA,NA,NA,NA,NA
"9862","TTO",1965,NA,NA,NA,NA,NA,NA,NA,NA
"9863","TTO",1966,NA,NA,NA,NA,NA,NA,NA,NA
"9864","TTO",1967,NA,NA,NA,NA,NA,NA,NA,NA
"9865","TTO",1968,NA,NA,NA,NA,NA,NA,NA,NA
"9866","TTO",1969,NA,NA,NA,NA,NA,NA,NA,NA
"9867","TTO",1970,8.76385140483248,NA,NA,NA,NA,NA,NA,NA
"9868","TTO",1971,10.6413621498436,NA,NA,NA,NA,NA,NA,NA
"9869","TTO",1972,9.91423435308625,NA,NA,NA,NA,NA,NA,NA
"9870","TTO",1973,14.1350905259016,NA,NA,NA,NA,NA,NA,NA
"9871","TTO",1974,37.9710640651741,NA,NA,NA,NA,NA,NA,NA
"9872","TTO",1975,34.204004045501,NA,NA,NA,NA,0,0,1
"9873","TTO",1976,37.0261513065911,NA,NA,NA,NA,0,0,1
"9874","TTO",1977,34.5976254381625,NA,NA,NA,NA,0,0,1
"9875","TTO",1978,32.3880489854289,NA,NA,NA,NA,0,0,1
"9876","TTO",1979,55.3074492346803,NA,NA,NA,NA,0,0,1
"9877","TTO",1980,47.3681178005189,NA,NA,NA,NA,0,0,1
"9878","TTO",1981,37.0542809111716,NA,NA,NA,NA,0,0,1
"9879","TTO",1982,27.8043779412272,NA,NA,NA,NA,0,0,1
"9880","TTO",1983,23.8253571985764,NA,NA,NA,NA,0,0,1
"9881","TTO",1984,24.3398368683469,NA,NA,NA,NA,0,0,1
"9882","TTO",1985,24.0773778803214,NA,NA,NA,NA,0,0,1
"9883","TTO",1986,19.3637630483084,NA,NA,NA,NA,0,0,1
"9884","TTO",1987,21.4572715893771,NA,NA,NA,NA,0,0,1
"9885","TTO",1988,18.1963132654775,NA,NA,NA,NA,0,0,1
"9886","TTO",1989,22.1447950178961,NA,NA,NA,NA,0,0,1
"9887","TTO",1990,26.1510804948366,NA,NA,NA,NA,0,0,1
"9888","TTO",1991,21.4527633602847,NA,NA,NA,NA,0,0,1
"9889","TTO",1992,18.9533928858249,NA,NA,NA,NA,0,0,1
"9890","TTO",1993,21.6609353395597,NA,NA,NA,NA,0,0,1
"9891","TTO",1994,19.9631791279852,NA,NA,NA,NA,0,0,1
"9892","TTO",1995,20.5351413243772,NA,NA,NA,NA,0,0,1
"9893","TTO",1996,25.5600030409736,NA,NA,NA,NA,0,0,1
"9894","TTO",1997,23.8322902663741,NA,NA,NA,NA,0,0,1
"9895","TTO",1998,14.8465404843846,NA,NA,NA,NA,0,0,1
"9896","TTO",1999,17.0834302885869,NA,NA,NA,NA,0,0,1
"9897","TTO",2000,35.8138020202447,NA,NA,NA,NA,0,0,1
"9898","TTO",2001,30.8835921834126,NA,NA,NA,NA,0,0,1
"9899","TTO",2002,28.9293974454966,NA,NA,NA,NA,0,0,1
"9900","TTO",2003,44.0896886244343,NA,NA,NA,NA,0,NA,1
"9901","TTO",2004,47.5922537629249,NA,NA,NA,NA,0,NA,1
"9902","TTO",2005,65.3625041350566,NA,NA,NA,NA,0,NA,1
"9903","TTO",2006,68.5555637780715,NA,NA,NA,NA,0,NA,1
"9904","TTO",2007,58.9363446209185,NA,NA,NA,NA,0,NA,1
"9905","TTO",2008,66.9929548881974,NA,NA,NA,NA,0,NA,1
"9906","TTO",2009,44.9889149217786,NA,NA,NA,NA,0,NA,1
"9907","TTO",2010,43.8888917982216,NA,NA,NA,NA,0,NA,1
"9908","TTO",2011,43.3208473712865,NA,NA,NA,NA,0,NA,1
"9909","TTO",2012,36.0614179677303,NA,NA,NA,NA,0,NA,1
"9910","TTO",2013,34.3788541619844,NA,NA,NA,NA,NA,NA,NA
"9911","TTO",2014,NA,NA,NA,NA,NA,NA,NA,NA
"9912","TTO",2015,NA,NA,NA,NA,NA,NA,NA,NA
"9913","TUN",1960,NA,NA,NA,NA,NA,NA,NA,NA
"9914","TUN",1961,NA,NA,NA,NA,NA,NA,NA,NA
"9915","TUN",1962,NA,NA,NA,NA,NA,NA,NA,NA
"9916","TUN",1963,NA,NA,NA,NA,NA,NA,NA,NA
"9917","TUN",1964,NA,NA,NA,NA,NA,NA,NA,NA
"9918","TUN",1965,NA,NA,NA,NA,NA,NA,NA,NA
"9919","TUN",1966,NA,NA,NA,NA,NA,NA,NA,NA
"9920","TUN",1967,NA,NA,NA,NA,NA,NA,NA,NA
"9921","TUN",1968,NA,NA,NA,NA,NA,NA,NA,NA
"9922","TUN",1969,NA,NA,NA,NA,NA,NA,NA,NA
